_id,amount,brand,category,description,price,stock,tipo,url
"""6663175c6bfd9ac847334696""",arroz,no se pasa,dos hermanos,500g,1400,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1718477674/u9p4mk5razx9dyoy7cip.webp,true
"""6663175c6bfd9ac847334698""",gaseosa,sin azucar retornable vidrio,coca cola,1lt,1700,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717787119/zwszbmzza28g7qxupzjv.webp,true
"""6663175c6bfd9ac847334697""",arroz,largo fino,dos hermanos,1kg,2100,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717787063/wagyyg7tmr8kyynk7cjx.webp,true
"""6663175c6bfd9ac847334699""",pan de mesa,lacteado,don yeyo,350g,1700,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717864889/hr3yi3onkvcjn7rtdu2w.webp,true
"""6663175c6bfd9ac84733469a""",pan de mesa,salvado,don yeyo,350g,1700,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717787210/c5jsyboe6osv7xbtlcvp.webp,true
"""6663175c6bfd9ac84733469e""",ravioles,espinaca y ricota,don yeyo,500g,2300,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717787279/isvhdqbzafe8ov0oahmw.webp,true
"""6663175c6bfd9ac84733469b""",ravioles,cuatro queso,don yeyo,500g,2300,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717787227/ozqjlwm97wnhiwhkvmru.webp,true
"""6663175c6bfd9ac84733469c""",ravioles,espinaca y carne,don yeyo,500g,2300,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717787254/ib3tm15ymsvtas2vuf5j.webp,true
"""6663175c6bfd9ac84733469d""",ravioles,espinaca y pollo,don yeyo,500g,2300,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717787265/u36jjuk0z5w1cutecpk3.webp,true
"""6663175c6bfd9ac84733469f""",sorrentinos,jamon y queso,don yeyo,400g,1990,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717787295/homeywzf82nwyltcjvru.webp,false
"""6663175c6bfd9ac8473346a0""",ñoquis,con papa,don yeyo,500g,1600,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717787346/nokgkbogs3i5bxh0olt0.webp,true
"""6663175c6bfd9ac8473346a1""",capelletis,carne y jamon,don yeyo,400g,2200,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717787321/aphzbov8x1uxdmvcazc2.webp,false
"""6663175c6bfd9ac8473346a2""",capelletis,jamon y queso,don yeyo,400g,2350,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717787360/pgcsyr9h6bkvbfa9thet.webp,true
"""6663175c6bfd9ac8473346a3""",pan,hamburguesas,don yeyo,210g,1200,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717787374/wgenveyxnf07xwqz0o09.webp,true
"""6663175c6bfd9ac8473346a5""",pan,100% granos enteros,don yeyo,400g,2200,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717787400/wibnhlxqy1o737rjqvv1.webp,true
"""6663175c6bfd9ac8473346a4""",pan,panchos,don yeyo,210g,1200,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717787387/zubyffgdd3szenodrgla.webp,true
"""6663175c6bfd9ac8473346a8""",pan,lacteado,don yeyo,600g,2600,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717787456/a1lf0b4dvf409xpze5wp.webp,true
"""6663175c6bfd9ac8473346a6""",pan,doble salvado,don yeyo,500g,2600,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717787426/w8yux6lflpdtmcoxzxve.webp,true
"""6663175c6bfd9ac8473346a7""",tapa para empanada,tipo criolla,don yeyo,12u,1100,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723769080/b9rvigtjvgmk8acpzw6t.webp,true
"""6663175c6bfd9ac8473346a9""",tapa para empanada,para horno hojaldradas,don yeyo,12u,1100,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717787475/ktre0iiufvlcymbkoicz.webp,true
"""6663175c6bfd9ac8473346aa""",pascualina,tipo criolla,don yeyo,380g,1500,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717786768/lpd7qfw5pdgha5b0xmwg.webp,true
"""6663175c6bfd9ac8473346ac""",tapa para empanada roticera,tipo criolla,don yeyo,12u,1550,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717786740/qmuy4407ufie6dknzuue.webp,true
"""6663175c6bfd9ac8473346ab""",tapa para empanada roticera,para horno hojaldradas,don yeyo,12u,1550,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717786720/aogc5voljl0te9zmlpz2.webp,true
"""6663175c6bfd9ac8473346ad""",caballa,al natural,cumana,425g,2900,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717786805/xndnoscyw0vbwjjtbeh5.webp,true
"""6663175c6bfd9ac8473346ae""",pascualina,hojaldre,don yeyo,400g,1500,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717786830/uxzdfkh0ycfz4qqttrpr.webp,true
"""6663175c6bfd9ac8473346b0""",capelettini,carne,giacomo,500g,3750,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717786927/ucusjwn4vqgpgo8k35mx.webp,true
"""6663175c6bfd9ac8473346b1""",capelettini,queso y jamon,giacomo,500g,3750,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717786984/dyzs0fukvvld1o2kyvhf.webp,true
"""6663175c6bfd9ac8473346b3""",capelettini,verdura,giacomo,500g,3750,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717787038/fq7zwmdvdjnlkdisaxkn.webp,true
"""6663175c6bfd9ac8473346b2""",capelettini,tridicci,giacomo,500g,3750,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717787001/bjtnhtqmflc9hv32oddr.webp,true
"""6663175c6bfd9ac8473346af""",caballa,en aceite,cumana,425g,2900,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717787016/zl0e7snfbkxnzpq8b8vu.webp,true
"""666471c6ea14002e09e74bd9""",lata,lentejas,inalpa,300g,1200,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717858998/ez84dhtlc36nvjuhc50g.webp,true
"""666471c6ea14002e09e74bd8""",lata,arveja,inalpa,300g,600,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717858978/mqymihklyetfcueuwd98.webp,true
"""666471c7ea14002e09e74bdb""",lata,choclo amarillo en grano,inalpa,300g,1700,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717859033/w1uoe684ygaz2huu7zqz.webp,true
"""666471c7ea14002e09e74bdd""",caldo,de gallina,knorr,12u,1890,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717859053/rw9dscfp2vb5mpdqhrkf.webp,true
"""666471c7ea14002e09e74bde""",caldo,de carne,knorr,2 cubos,350,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717859106/gw6lkxq7uhtfdrhelpvd.webp,true
"""666471c7ea14002e09e74be0""",caldo,de carne,knorr,12u,1890,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717859149/ethinuhsqalyiivvhmdz.webp,true
"""666471c7ea14002e09e74be2""",lata,porotos,inalpa,300g,1250,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717859222/z7m4ggzvfncimbvooaxx.webp,true
"""666471c7ea14002e09e74be3""",lata,jardinera,inalpa,300g,1750,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717859237/ajyopucjlhsjdeuvjwgr.webp,true
"""666471c7ea14002e09e74be4""",sopa quick,de tomate,knorr,63g,1950,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717859313/s9jri4dtjq0wnxh8qy3i.webp,false
"""666471c7ea14002e09e74be6""",lata,tomates peritas,arcor,400g,940,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717859343/d4k6pioc7dvttfjivlxl.webp,false
"""666471c7ea14002e09e74be5""",arroz,largo fino,dos hermanos,500g,1150,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717859330/smkiz9yfe4hzvemqpinm.webp,true
"""666471c7ea14002e09e74be7""",galleta de arroz,saladas,dos hermanos,100g,950,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717859375/dpxrmojenegw6kszyhis.webp,true
"""666471c7ea14002e09e74be8""",lata,soja,inalpa,300g,890,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717859397/u58nim1t07vzxfgmx9mu.webp,true
"""666471c7ea14002e09e74be9""",queso rallado,tradicional,la paulina,40g,1070,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717859414/xvqoanqyutldymm2lkwh.webp,true
"""666471c7ea14002e09e74bea""",galleta de arroz,dulces,dos hermanos,100g,950,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717859426/e3ecotcqpepj5ouz77gr.webp,true
"""666471c7ea14002e09e74bf1""",sopa crema,arvejas,knorr,63g,980,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717859565/tserdqsor5vgmkvtr5h6.webp,false
"""666471c7ea14002e09e74beb""",galleta arroz,sin sal,dos hermanos,100g,950,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717859444/l1ylk0071vsonxsgkfam.webp,true
"""666471c7ea14002e09e74bee""",sopa quick,de zapallo,knorr,63g,1950,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717859508/qpeyd6hvoxgvtk3antyc.webp,false
"""666471c7ea14002e09e74bec""",sopa quick,de vegetales,knorr,63g,1950,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717859478/kyxpbdh1xnoirajcf7hp.webp,false
"""666471c7ea14002e09e74bed""",sopa quick,de zanahoria,knorr,63g,1950,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717859495/uza65cqqo9dwqszfgfcy.webp,false
"""666471c7ea14002e09e74bf2""",sopa crema,vegetales,knorr,64g,980,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717859613/arefzuavzmznujelbk5z.webp,false
"""666471c7ea14002e09e74bf0""",sopa quick,de zapallo,knorr,63g,1950,almacen,,false
"""666471c7ea14002e09e74bef""",sopa quick,de vegetales,knorr,63g,1950,almacen,,false
"""666471c7ea14002e09e74bda""",arroz,no se pasa,dos hermanos,1kg,2500,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717859018/ikfvbnn2drydvz6gyjpp.webp,true
"""666471c7ea14002e09e74bf3""",sopa,de vegetales con caracolitos,knorr,64g,1000,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717859652/ahfd6n7hmsfz9uhyz17c.webp,false
"""666471c7ea14002e09e74bf4""",caldo,de gallina,knorr,2 cubos,350,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717859674/hrmeskzv6uq9vj5ciyec.webp,true
"""666471c7ea14002e09e74bdc""",lata,choclo blanco cremoso,inalpa,300g,830,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717859070/ojubufljq4xsvfh2llnx.webp,true
"""666471c7ea14002e09e74bf5""",sopa quick,de choclo,knorr,63g,1950,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717859706/o24mhls4umpje9jrfrqx.webp,false
"""666471c7ea14002e09e74bdf""",caldo,de verduras,knorr,12u,1890,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717859092/s3vuifnoykd0d89npfam.webp,true
"""666471d5ea14002e09e74bf6""",sopa,de pollo con cabello de angel,knorr,105g,1000,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717862071/xtle2err0upxpiv32mz3.webp,false
"""666471d5ea14002e09e74bf9""",sopa crema,de cebolla,knorr,105g,980,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717862141/t1ti0cj5y8fcjmrh6h5j.webp,false
"""666471d5ea14002e09e74bf8""",sopa,de vegetales con caracolitos verdes,knorr,105g,1000,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717862123/jalz7fo4ynts8xoi6zds.webp,false
"""666471d5ea14002e09e74bf7""",sopa,de pollo con dedalitos integrales,knorr,105g,1000,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717862096/jcivwpwy8gtcdlsiliev.webp,false
"""666471d5ea14002e09e74bfa""",sopa crema,de zapallo,knorr,105g,980,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717862160/hnic7eddojlzknlbjx4n.webp,false
"""666471d5ea14002e09e74bfc""",sopa crema,sopa de letras,knorr,105g,980,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717862319/cgs18ghwddrmmiedpb3f.webp,false
"""666471d5ea14002e09e74bfb""",sopa crema,sopa de vegetales con municiones,knorr,105g,1000,almacen,,false
"""666471d6ea14002e09e74bff""",salsa,portuguesa,noel,340g,1000,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717862377/up4hvbxo3szyxpwlsmcv.webp,true
"""666471d6ea14002e09e74bfd""",salsa,pizza,noel,340g,1000,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717862333/d7ysmoi5ssdztadmyj0t.webp,true
"""666471d6ea14002e09e74bfe""",salsa,filetto,noel,340g,1000,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717862350/fjyn3xitg8epzolirffz.webp,true
"""666471d6ea14002e09e74c00""",fideos,bucattini,luchetti,500g,1200,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717862398/nthldzzssydaqxx2noom.webp,false
"""666471d6ea14002e09e74c01""",salsa,pomarola,noel,340g,1000,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717862424/j1u5pqrq1qjj2x41pisa.webp,true
"""666471d6ea14002e09e74c03""",fideos,moños,luchetti,500g,2100,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717862471/frsi1c5c3ckch4gw37me.webp,true
"""666471d6ea14002e09e74c02""",fideos,codito,luchetti,500g,1200,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717862454/qxhpqkdhdvrjwcz3lbmj.webp,true
"""666471d6ea14002e09e74c04""",fideos,mostachol,luchetti,500g,1200,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717862489/ifxkeviylwfy548jfrel.webp,true
"""666471d6ea14002e09e74c07""",fideos,tirabuzon,luchetti,500g,1200,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717862541/uswruu1imlyrpcb94sht.webp,true
"""666471d6ea14002e09e74c05""",fideos,spaghetti,luchetti,500g,1200,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717862509/zyon51i9kxln3ezbf9vk.webp,true
"""666471d6ea14002e09e74c09""",fideos,lasagna,matarazo,250g,2250,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717862577/v1wifh0qwwy5hbf4dlb2.webp,true
"""666471d6ea14002e09e74c08""",fideos,tirabuzon,matarazo,500g,1450,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717862563/zsvpzkmbfbulfretydad.webp,true
"""666471d6ea14002e09e74c06""",fideos,tallarin,luchetti,500g,1200,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717862524/cxzekxvgt4ukqscf2yu7.webp,true
"""666471d6ea14002e09e74c0b""",pure de tomate,,de la huerta,210g,490,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717862598/qnez21tiltyohao8jlu1.webp,true
"""666471d6ea14002e09e74c0a""",pure de tomate,,marolio,520g,1280,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717862609/qkroqu3pzqh2eurrvvhx.webp,false
"""666471d6ea14002e09e74c0e""",queso rallado,reggianito,sancor,520g,1200,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717864814/u6nncso0paoctpybhjnz.webp,true
"""666471d6ea14002e09e74c0f""",arroz,doble carolina,mocovi,500g,1960,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717862678/yqfjubru1ues0ax7eauf.webp,true
"""666471d6ea14002e09e74c10""",gaseosa,clasica,coca cola,500ml,1100,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717862707/p2kjtlmfelqhdfcvjnec.webp,true
"""666471d6ea14002e09e74c13""",gaseosa,clasica,coca cola,2.25lt,3400,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717862785/xceyzl3usglxt6tyfbqk.webp,true
"""666471d6ea14002e09e74c11""",gaseosa,clasica,coca cola,1lt,1800,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717862729/msfrc5ljblsusz6loxg4.webp,true
"""666471d6ea14002e09e74c12""",gaseosa,clasica,coca cola,1.5lt,2400,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717862755/yvixg7zt7wb3fxenmkvg.webp,true
"""666471e0ea14002e09e74c1a""",gaseosa,sin azucar retornable vidrio,coca cola,1.25ml,1700,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717862968/cbirfmvnrpev7qjkp10l.webp,true
"""666471e0ea14002e09e74c14""",gaseosa,clasica retornable vidrio,coca cola,1.25lt,1700,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717862810/lehlzu6bfzocwxerlvtr.webp,true
"""666471e0ea14002e09e74c17""",gaseosa,sin azucar,coca cola,1lt,1800,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717862891/vt1lsddixmrrgzkwfave.webp,true
"""666471e0ea14002e09e74c16""",gaseosa,sin azucar,coca cola,500ml,1100,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717862859/nehx41vlsgpvuaxny2jl.webp,true
"""666471e0ea14002e09e74c1c""",gaseosa,clasica,sprite,500ml,1100,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717863011/iesau19ysdjyv2ki0fi0.webp,true
"""666471e0ea14002e09e74c15""",gaseosa,clasica retornable,coca cola,2lt,2200,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717862823/cn5m8hdntkl2e5to2jge.webp,true
"""666471e0ea14002e09e74c18""",gaseosa,sin azucar,coca cola,1.5lt,2400,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717862913/x5hbypn31kk43nyxeehx.webp,true
"""666471e0ea14002e09e74c19""",gaseosa,sin azucar,coca cola,2.25lt,3400,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717862927/n6jlzwukxd7zevxxkgea.webp,true
"""666471e0ea14002e09e74c1b""",gaseosa,sin azucar retornable,coca cola,2lt,2200,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717862991/rlp5y2ttojmx5kzdcbts.webp,true
"""666471e0ea14002e09e74c1d""",gaseosa,clasica,sprite,1lt,1800,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717863033/rofabs6ih7iygtruhmud.webp,true
"""666471e0ea14002e09e74c20""",gaseosa,clasica retornable,sprite,2lt,2200,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717863124/auuoalbefrlcs7pir3al.webp,true
"""666471e0ea14002e09e74c1e""",gaseosa,clasica,sprite,1.5lt,2400,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717863066/wrhi8rvvcr7osovbbcnp.webp,true
"""666471e0ea14002e09e74c1f""",gaseosa,clasica,sprite,2.25lt,3400,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717863096/yisnj5aa63reoiwdnz9g.webp,true
"""666471e0ea14002e09e74c26""",gaseosa,clasica retornable,fanta,2lt,2200,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1717863283/vmkxwlxiiyhxjtboohrf.webp,true
